Frame3D
   41    40     1     1   0.000000000000000000   0.000000000000000000   1.000000000000000000
END
   41                      X                      Y                      Z
    1   0.000000000000000000   0.000000000000000000   0.000000000000000000   0.000000000000000000   1.000000000000000000
    2   0.000000000000000000   0.025000000000000001   0.000000000000000000   0.000000000000000000   1.000000000000000000
    3   0.000000000000000000   0.050000000000000003   0.000000000000000000   0.000000000000000000   1.000000000000000000
    4   0.000000000000000000   0.075000000000000011   0.000000000000000000   0.000000000000000000   1.000000000000000000
    5   0.000000000000000000   0.100000000000000006   0.000000000000000000   0.000000000000000000   1.000000000000000000
    6   0.000000000000000000   0.125000000000000000   0.000000000000000000   0.000000000000000000   1.000000000000000000
    7   0.000000000000000000   0.150000000000000022   0.000000000000000000   0.000000000000000000   1.000000000000000000
    8   0.000000000000000000   0.175000000000000017   0.000000000000000000   0.000000000000000000   1.000000000000000000
    9   0.000000000000000000   0.200000000000000011   0.000000000000000000   0.000000000000000000   1.000000000000000000
   10   0.000000000000000000   0.225000000000000006   0.000000000000000000   0.000000000000000000   1.000000000000000000
   11   0.000000000000000000   0.250000000000000000   0.000000000000000000   0.000000000000000000   1.000000000000000000
   12   0.000000000000000000   0.275000000000000022   0.000000000000000000   0.000000000000000000   1.000000000000000000
   13   0.000000000000000000   0.300000000000000044   0.000000000000000000   0.000000000000000000   1.000000000000000000
   14   0.000000000000000000   0.325000000000000011   0.000000000000000000   0.000000000000000000   1.000000000000000000
   15   0.000000000000000000   0.350000000000000033   0.000000000000000000   0.000000000000000000   1.000000000000000000
   16   0.000000000000000000   0.375000000000000000   0.000000000000000000   0.000000000000000000   1.000000000000000000
   17   0.000000000000000000   0.400000000000000022   0.000000000000000000   0.000000000000000000   1.000000000000000000
   18   0.000000000000000000   0.425000000000000044   0.000000000000000000   0.000000000000000000   1.000000000000000000
   19   0.000000000000000000   0.450000000000000011   0.000000000000000000   0.000000000000000000   1.000000000000000000
   20   0.000000000000000000   0.475000000000000033   0.000000000000000000   0.000000000000000000   1.000000000000000000
   21   0.000000000000000000   0.500000000000000000   0.000000000000000000   0.000000000000000000   1.000000000000000000
   22   0.000000000000000000   0.525000000000000022   0.000000000000000000   0.000000000000000000   1.000000000000000000
   23   0.000000000000000000   0.550000000000000044   0.000000000000000000   0.000000000000000000   1.000000000000000000
   24   0.000000000000000000   0.575000000000000067   0.000000000000000000   0.000000000000000000   1.000000000000000000
   25   0.000000000000000000   0.600000000000000089   0.000000000000000000   0.000000000000000000   1.000000000000000000
   26   0.000000000000000000   0.625000000000000000   0.000000000000000000   0.000000000000000000   1.000000000000000000
   27   0.000000000000000000   0.650000000000000022   0.000000000000000000   0.000000000000000000   1.000000000000000000
   28   0.000000000000000000   0.675000000000000044   0.000000000000000000   0.000000000000000000   1.000000000000000000
   29   0.000000000000000000   0.700000000000000067   0.000000000000000000   0.000000000000000000   1.000000000000000000
   30   0.000000000000000000   0.725000000000000089   0.000000000000000000   0.000000000000000000   1.000000000000000000
